10.000000	0.000000
9.999634	0.000000
9.999268	0.000000
9.998901	0.000000
9.998535	0.000000
9.998169	0.000000
9.997803	0.000000
9.997437	0.000000
9.997070	0.000000
9.996704	0.000000
9.996338	0.000000
9.995972	0.000000
9.995605	0.000000
9.995239	0.000000
9.994873	0.000000
9.994507	0.000000
9.994141	0.000000
9.993774	0.000000
9.993408	0.000000
9.993042	0.000000
9.992676	0.000000
9.992310	0.000000
9.991943	0.000000
9.991577	0.000000
9.991211	0.000000
9.990845	0.000000
9.990479	0.000000
9.990112	0.000000
9.989746	0.000000
9.989380	0.000000
9.989014	0.000000
9.988647	0.000000
9.988281	0.000000
9.987915	0.000000
9.987549	0.000000
9.987183	0.000000
9.986816	0.000000
9.986450	0.000000
9.986084	0.000000
9.985718	0.000000
9.985352	0.000000
9.984985	0.000000
9.984619	0.000000
9.984253	0.000000
9.983887	0.000000
9.983521	0.000000
9.983154	0.000000
9.982788	0.000000
9.982422	0.000000
9.982056	0.000000
9.981689	0.000000
9.981323	0.000000
9.980957	0.000000
9.980591	0.000000
9.980225	0.000000
9.979858	0.000000
9.979492	0.000000
9.979126	0.000000
9.978760	0.000000
9.978394	0.000000
9.978027	0.000000
9.977661	0.000000
9.977295	0.000000
9.976929	0.000000
9.976563	0.000000
9.976196	0.000000
9.975830	0.000000
9.975464	0.000000
9.975098	0.000000
9.974731	0.000000
9.974365	0.000000
9.973999	0.000000
9.973633	0.000000
9.973267	0.000000
9.972900	0.000000
9.972534	0.000000
9.972168	0.000000
9.971802	0.000000
9.971436	0.000000
9.971069	0.000000
9.970703	0.000000
9.970337	0.000000
9.969971	0.000000
9.969604	0.000000
9.969238	0.000000
9.968872	0.000000
9.968506	0.000000
9.968140	0.000000
9.967773	0.000000
9.967407	0.000000
9.967041	0.000000
9.966675	0.000000
9.966309	0.000000
9.965942	0.000000
9.965576	0.000000
9.965210	0.000000
9.964844	0.000000
9.964478	0.000000
9.964111	0.000000
9.963745	0.000000
9.963379	0.000000
9.963013	0.000000
9.962646	0.000000
9.962280	0.000000
9.961914	0.000000
9.961548	0.000000
9.961182	0.000000
9.960815	0.000000
9.960449	0.000000
9.960083	0.000000
9.959717	0.000000
9.959351	0.000000
9.958984	0.000000
9.958618	0.000000
9.958252	0.000000
9.957886	0.000000
9.957520	0.000000
9.957153	0.000000
9.956787	0.000000
9.956421	0.000000
9.956055	0.000000
9.955688	0.000000
9.955322	0.000000
9.954956	0.000000
9.954590	0.000000
9.954224	0.000000
9.953857	0.000000
9.953491	0.000000
9.953125	0.000000
9.952759	0.000000
9.952393	0.000000
9.952026	0.000000
9.951660	0.000000
9.951294	0.000000
9.950928	0.000000
9.950562	0.000000
9.950195	0.000000
9.949829	0.000000
9.949463	0.000000
9.949097	0.000000
9.948730	0.000000
9.948364	0.000000
9.947998	0.000000
9.947632	0.000000
9.947266	0.000000
9.946899	0.000000
9.946533	0.000000
9.946167	0.000000
9.945801	0.000000
9.945435	0.000000
9.945068	0.000000
9.944702	0.000000
9.944336	0.000000
9.943970	0.000000
9.943604	0.000000
9.943237	0.000000
9.942871	0.000000
9.942505	0.000000
9.942139	0.000000
9.941772	0.000000
9.941406	0.000000
9.941040	0.000000
9.940674	0.000000
9.940308	0.000000
9.939941	0.000000
9.939575	0.000000
9.939209	0.000000
9.938843	0.000000
9.938477	0.000000
9.938110	0.000000
9.937744	0.000000
9.937378	0.000000
9.937012	0.000000
9.936646	0.000000
9.936279	0.000000
9.935913	0.000000
9.935547	0.000000
9.935181	0.000000
9.934814	0.000000
9.934448	0.000000
9.934082	0.000000
9.933716	0.000000
9.933350	0.000000
9.932983	0.000000
9.932617	0.000000
9.932251	0.000000
9.931885	0.000000
9.931519	0.000000
9.931152	0.000000
9.930786	0.000000
9.930420	0.000000
9.930054	0.000000
9.929688	0.000000
9.929321	0.000000
9.928955	0.000000
9.928589	0.000000
9.928223	0.000000
9.927856	0.000000
9.927490	0.000000
9.927124	0.000000
9.926758	0.000000
9.926392	0.000000
9.926025	0.000000
9.925659	0.000000
9.925293	0.000000
9.924927	0.000000
9.924561	0.000000
9.924194	0.000000
9.923828	0.000000
9.923462	0.000000
9.923096	0.000000
9.922729	0.000000
9.922363	0.000000
9.921997	0.000000
9.921631	0.000000
9.921265	0.000000
9.920898	0.000000
9.920532	0.000000
9.920166	0.000000
9.919800	0.000000
9.919434	0.000000
9.919067	0.000000
9.918701	0.000000
9.918335	0.000000
9.917969	0.000000
9.917603	0.000000
9.917236	0.000000
9.916870	0.000000
9.916504	0.000000
9.916138	0.000000
9.915771	0.000000
9.915405	0.000000
9.915039	0.000000
9.914673	0.000000
9.914307	0.000000
9.913940	0.000000
9.913574	0.000000
9.913208	0.000000
9.912842	0.000000
9.912476	0.000000
9.912109	0.000000
9.911743	0.000000
9.911377	0.000000
9.911011	0.000000
9.910645	0.000000
9.910278	0.000000
9.909912	0.000000
9.909546	0.000000
9.909180	0.000000
9.908813	0.000000
9.908447	0.000000
9.908081	0.000000
9.907715	0.000000
9.907349	0.000000
9.906982	0.000000
9.906616	0.000000
9.906250	0.000000
9.905884	0.000000
9.905518	0.000000
9.905151	0.000000
9.904785	0.000000
9.904419	0.000000
9.904053	0.000000
9.903687	0.000000
9.903320	0.000000
9.902954	0.000000
9.902588	0.000000
9.902222	0.000000
9.901855	0.000000
9.901489	0.000000
9.901123	0.000000
9.900757	0.000000
9.900391	0.000000
9.900024	0.000000
9.899658	0.000000
9.899292	0.000000
9.898926	0.000000
9.898560	0.000000
9.898193	0.000000
9.897827	0.000000
9.897461	0.000000
9.897095	0.000000
9.896729	0.000000
9.896362	0.000000
9.895996	0.000000
9.895630	0.000000
9.895264	0.000000
9.894897	0.000000
9.894531	0.000000
9.894165	0.000000
9.893799	0.000000
9.893433	0.000000
9.893066	0.000000
9.892700	0.000000
9.892334	0.000000
9.891968	0.000000
9.891602	0.000000
9.891235	0.000000
9.890869	0.000000
9.890503	0.000000
9.890137	0.000000
9.889771	0.000000
9.889404	0.000000
9.889038	0.000000
9.888672	0.000000
9.888306	0.000000
9.887939	0.000000
9.887573	0.000000
9.887207	0.000000
9.886841	0.000000
9.886475	0.000000
9.886108	0.000000
9.885742	0.000000
9.885376	0.000000
9.885010	0.000000
9.884644	0.000000
9.884277	0.000000
9.883911	0.000000
9.883545	0.000000
9.883179	0.000000
9.882813	0.000000
9.882446	0.000000
9.882080	0.000000
9.881714	0.000000
9.881348	0.000000
9.880981	0.000000
9.880615	0.000000
9.880249	0.000000
9.879883	0.000000
9.879517	0.000000
9.879150	0.000000
9.878784	0.000000
9.878418	0.000000
9.878052	0.000000
9.877686	0.000000
9.877319	0.000000
9.876953	0.000000
9.876587	0.000000
9.876221	0.000000
9.875854	0.000000
9.875488	0.000000
9.875122	0.000000
9.874756	0.000000
9.874390	0.000000
9.874023	0.000000
9.873657	0.000000
9.873291	0.000000
9.872925	0.000000
9.872559	0.000000
9.872192	0.000000
9.871826	0.000000
9.871460	0.000000
9.871094	0.000000
9.870728	0.000000
9.870361	0.000000
9.869995	0.000000
9.869629	0.000000
9.869263	0.000000
9.868896	0.000000
9.868530	0.000000
9.868164	0.000000
9.867798	0.000000
9.867432	0.000000
9.867065	0.000000
9.866699	0.000000
9.866333	0.000000
9.865967	0.000000
9.865601	0.000000
9.865234	0.000000
9.864868	0.000000
9.864502	0.000000
9.864136	0.000000
9.863770	0.000000
9.863403	0.000000
9.863037	0.000000
9.862671	0.000000
9.862305	0.000000
9.861938	0.000000
9.861572	0.000000
9.861206	0.000000
9.860840	0.000000
9.860474	0.000000
9.860107	0.000000
9.859741	0.000000
9.859375	0.000000
9.859009	0.000000
9.858643	0.000000
9.858276	0.000000
9.857910	0.000000
9.857544	0.000000
9.857178	0.000000
9.856812	0.000000
9.856445	0.000000
9.856079	0.000000
9.855713	0.000000
9.855347	0.000000
9.854980	0.000000
9.854614	0.000000
9.854248	0.000000
9.853882	0.000000
9.853516	0.000000
9.853149	0.000000
9.852783	0.000000
9.852417	0.000000
9.852051	0.000000
9.851685	0.000000
9.851318	0.000000
9.850952	0.000000
9.850586	0.000000
9.850220	0.000000
9.849854	0.000000
9.849487	0.000000
9.849121	0.000000
9.848755	0.000000
9.848389	0.000000
9.848022	0.000000
9.847656	0.000000
9.847290	0.000000
9.846924	0.000000
9.846558	0.000000
9.846191	0.000000
9.845825	0.000000
9.845459	0.000000
9.845093	0.000000
9.844727	0.000000
9.844360	0.000000
9.843994	0.000000
9.843628	0.000000
9.843262	0.000000
9.842896	0.000000
9.842529	0.000000
9.842163	0.000000
9.841797	0.000000
9.841431	0.000000
9.841064	0.000000
9.840698	0.000000
9.840332	0.000000
9.839966	0.000000
9.839600	0.000000
9.839233	0.000000
9.838867	0.000000
9.838501	0.000000
9.838135	0.000000
9.837769	0.000000
9.837402	0.000000
9.837036	0.000000
9.836670	0.000000
9.836304	0.000000
9.835938	0.000000
9.835571	0.000000
9.835205	0.000000
9.834839	0.000000
9.834473	0.000000
9.834106	0.000000
9.833740	0.000000
9.833374	0.000000
9.833008	0.000000
9.832642	0.000000
9.832275	0.000000
9.831909	0.000000
9.831543	0.000000
9.831177	0.000000
9.830811	0.000000
9.830444	0.000000
9.830078	0.000000
9.829712	0.000000
9.829346	0.000000
9.828979	0.000000
9.828613	0.000000
9.828247	0.000000
9.827881	0.000000
9.827515	0.000000
9.827148	0.000000
9.826782	0.000000
9.826416	0.000000
9.826050	0.000000
9.825684	0.000000
9.825317	0.000000
9.824951	0.000000
9.824585	0.000000
9.824219	0.000000
9.823853	0.000000
9.823486	0.000000
9.823120	0.000000
9.822754	0.000000
9.822388	0.000000
9.822021	0.000000
9.821655	0.000000
9.821289	0.000000
9.820923	0.000000
9.820557	0.000000
9.820190	0.000000
9.819824	0.000000
9.819458	0.000000
9.819092	0.000000
9.818726	0.000000
9.818359	0.000000
9.817993	0.000000
9.817627	0.000000
9.817261	0.000000
9.816895	0.000000
9.816528	0.000000
9.816162	0.000000
9.815796	0.000000
9.815430	0.000000
9.815063	0.000000
9.814697	0.000000
9.814331	0.000000
9.813965	0.000000
9.813599	0.000000
9.813232	0.000000
9.812866	0.000000
9.812500	0.000000
9.812134	0.000000
9.811768	0.000000
9.811401	0.000000
9.811035	0.000000
9.810669	0.000000
9.810303	0.000000
9.809937	0.000000
9.809570	0.000000
9.809204	0.000000
9.808838	0.000000
9.808472	0.000000
9.808105	0.000000
9.807739	0.000000
9.807373	0.000000
9.807007	0.000000
9.806641	0.000000
9.806274	0.000000
9.805908	0.000000
9.805542	0.000000
9.805176	0.000000
9.804810	0.000000
9.804443	0.000000
9.804077	0.000000
9.803711	0.000000
9.803345	0.000000
9.802979	0.000000
9.802612	0.000000
9.802246	0.000000
9.801880	0.000000
9.801514	0.000000
9.801147	0.000000
9.800781	0.000000
9.800415	0.000000
9.800049	0.000000
9.799683	0.000000
9.799316	0.000000
9.798950	0.000000
9.798584	0.000000
9.798218	0.000000
9.797852	0.000000
9.797485	0.000000
9.797119	0.000000
9.796753	0.000000
9.796387	0.000000
9.796021	0.000000
9.795654	0.000000
9.795288	0.000000
9.794922	0.000000
9.794556	0.000000
9.794189	0.000000
9.793823	0.000000
9.793457	0.000000
9.793091	0.000000
9.792725	0.000000
9.792358	0.000000
9.791992	0.000000
9.791626	0.000000
9.791260	0.000000
9.790894	0.000000
9.790527	0.000000
9.790161	0.000000
9.789795	0.000000
9.789429	0.000000
9.789063	0.000000
9.788696	0.000000
9.788330	0.000000
9.787964	0.000000
9.787598	0.000000
9.787231	0.000000
9.786865	0.000000
9.786499	0.000000
9.786133	0.000000
9.785767	0.000000
9.785400	0.000000
9.785034	0.000000
9.784668	0.000000
9.784302	0.000000
9.783936	0.000000
9.783569	0.000000
9.783203	0.000000
9.782837	0.000000
9.782471	0.000000
9.782104	0.000000
9.781738	0.000000
9.781372	0.000000
9.781006	0.000000
9.780640	0.000000
9.780273	0.000000
9.779907	0.000000
9.779541	0.000000
9.779175	0.000000
9.778809	0.000000
9.778442	0.000000
9.778076	0.000000
9.777710	0.000000
9.777344	0.000000
9.776978	0.000000
9.776611	0.000000
9.776245	0.000000
9.775879	0.000000
9.775513	0.000000
9.775146	0.000000
9.774780	0.000000
9.774414	0.000000
9.774048	0.000000
9.773682	0.000000
9.773315	0.000000
9.772949	0.000000
9.772583	0.000000
9.772217	0.000000
9.771851	0.000000
9.771484	0.000000
9.771118	0.000000
9.770752	0.000000
9.770386	0.000000
9.770020	0.000000
9.769653	0.000000
9.769287	0.000000
9.768921	0.000000
9.768555	0.000000
9.768188	0.000000
9.767822	0.000000
9.767456	0.000000
9.767090	0.000000
9.766724	0.000000
9.766357	0.000000
9.765991	0.000000
9.765625	0.000000
9.765259	0.000000
9.764893	0.000000
9.764526	0.000000
9.764160	0.000000
9.763794	0.000000
9.763428	0.000000
9.763062	0.000000
9.762695	0.000000
9.762329	0.000000
9.761963	0.000000
9.761597	0.000000
9.761230	0.000000
9.760864	0.000000
9.760498	0.000000
9.760132	0.000000
9.759766	0.000000
9.759399	0.000000
9.759033	0.000000
9.758667	0.000000
9.758301	0.000000
9.757935	0.000000
9.757568	0.000000
9.757202	0.000000
9.756836	0.000000
9.756470	0.000000
9.756104	0.000000
9.755737	0.000000
9.755371	0.000000
9.755005	0.000000
9.754639	0.000000
9.754272	0.000000
9.753906	0.000000
9.753540	0.000000
9.753174	0.000000
9.752808	0.000000
9.752441	0.000000
9.752075	0.000000
9.751709	0.000000
9.751343	0.000000
9.750977	0.000000
9.750610	0.000000
9.750244	0.000000
9.749878	0.000000
9.749512	0.000000
9.749146	0.000000
9.748779	0.000000
9.748413	0.000000
9.748047	0.000000
9.747681	0.000000
9.747314	0.000000
9.746948	0.000000
9.746582	0.000000
9.746216	0.000000
9.745850	0.000000
9.745483	0.000000
9.745117	0.000000
9.744751	0.000000
9.744385	0.000000
9.744019	0.000000
9.743652	0.000000
9.743286	0.000000
9.742920	0.000000
9.742554	0.000000
9.742188	0.000000
9.741821	0.000000
9.741455	0.000000
9.741089	0.000000
9.740723	0.000000
9.740356	0.000000
9.739990	0.000000
9.739624	0.000000
9.739258	0.000000
9.738892	0.000000
9.738525	0.000000
9.738159	0.000000
9.737793	0.000000
9.737427	0.000000
9.737061	0.000000
9.736694	0.000000
9.736328	0.000000
9.735962	0.000000
9.735596	0.000000
9.735229	0.000000
9.734863	0.000000
9.734497	0.000000
9.734131	0.000000
9.733765	0.000000
9.733398	0.000000
9.733032	0.000000
9.732666	0.000000
9.732300	0.000000
9.731934	0.000000
9.731567	0.000000
9.731201	0.000000
9.730835	0.000000
9.730469	0.000000
9.730103	0.000000
9.729736	0.000000
9.729370	0.000000
9.729004	0.000000
9.728638	0.000000
9.728271	0.000000
9.727905	0.000000
9.727539	0.000000
9.727173	0.000000
9.726807	0.000000
9.726440	0.000000
9.726074	0.000000
9.725708	0.000000
9.725342	0.000000
9.724976	0.000000
9.724609	0.000000
9.724243	0.000000
9.723877	0.000000
9.723511	0.000000
9.723145	0.000000
9.722778	0.000000
9.722412	0.000000
9.722046	0.000000
9.721680	0.000000
9.721313	0.000000
9.720947	0.000000
9.720581	0.000000
9.720215	0.000000
9.719849	0.000000
9.719482	0.000000
9.719116	0.000000
9.718750	0.000000
9.718384	0.000000
9.718018	0.000000
9.717651	0.000000
9.717285	0.000000
9.716919	0.000000
9.716553	0.000000
9.716187	0.000000
9.715820	0.000000
9.715454	0.000000
9.715088	0.000000
9.714722	0.000000
9.714355	0.000000
9.713989	0.000000
9.713623	0.000000
9.713257	0.000000
9.712891	0.000000
9.712524	0.000000
9.712158	0.000000
9.711792	0.000000
9.711426	0.000000
9.711060	0.000000
9.710693	0.000000
9.710327	0.000000
9.709961	0.000000
9.709595	0.000000
9.709229	0.000000
9.708862	0.000000
9.708496	0.000000
9.708130	0.000000
9.707764	0.000000
9.707397	0.000000
9.707031	0.000000
9.706665	0.000000
9.706299	0.000000
9.705933	0.000000
9.705566	0.000000
9.705200	0.000000
9.704834	0.000000
9.704468	0.000000
9.704102	0.000000
9.703735	0.000000
9.703369	0.000000
9.703003	0.000000
9.702637	0.000000
9.702271	0.000000
9.701904	0.000000
9.701538	0.000000
9.701172	0.000000
9.700806	0.000000
9.700439	0.000000
9.700073	0.000000
9.699707	0.000000
9.699341	0.000000
9.698975	0.000000
9.698608	0.000000
9.698242	0.000000
9.697876	0.000000
9.697510	0.000000
9.697144	0.000000
9.696777	0.000000
9.696411	0.000000
9.696045	0.000000
9.695679	0.000000
9.695313	0.000000
9.694946	0.000000
9.694580	0.000000
9.694214	0.000000
9.693848	0.000000
9.693481	0.000000
9.693115	0.000000
9.692749	0.000000
9.692383	0.000000
9.692017	0.000000
9.691650	0.000000
9.691284	0.000000
9.690918	0.000000
9.690552	0.000000
9.690186	0.000000
9.689819	0.000000
9.689453	0.000000
9.689087	0.000000
9.688721	0.000000
9.688354	0.000000
9.687988	0.000000
9.687622	0.000000
9.687256	0.000000
9.686890	0.000000
9.686523	0.000000
9.686157	0.000000
9.685791	0.000000
9.685425	0.000000
9.685059	0.000000
9.684692	0.000000
9.684326	0.000000
9.683960	0.000000
9.683594	0.000000
9.683228	0.000000
9.682861	0.000000
9.682495	0.000000
9.682129	0.000000
